,公告日期,代码,公告标题,current_close,current_open,current_high,current_low,current_vol,next_close,up_or_down,pos_or_neg
833,2022-06-22,001226.SZ,关拓山盘中时停牌拓山重工上市首日风险提示,35.51,29.59,35.51,29.59,6310.96,39.06,1,-1
834,2022-06-22,002005.SZ,德豪关公司股票交易异常波动,1.59,1.54,1.59,1.52,99671.9,1.67,1,-1
835,2022-06-22,002021.SZ,中捷关股东股份减持计划期限届满,1.74,1.73,1.76,1.72,66651.6,1.83,1,-1
836,2022-06-22,002029.SZ,七匹狼七匹狼独立董事关董事会换届选举议案独立董事意见七匹狼七匹狼七届监事会十八次会议决议七匹狼七匹狼七届董事会十九次会议决议七匹狼独立董事候选人声明叶少琴七匹狼独立董事提名人声明刘晓海七匹狼七匹狼关年股票期权激励计划首次授予登记完成七匹狼独立董事提名人声明吴文华七匹狼独立董事提名人声明叶少琴七匹狼七匹狼关召开年次时股东大会通知七匹狼独立董事候选人声明吴文华七匹狼独立董事候选人声明孙传旺七匹狼七匹狼独立董事候选人关承诺参加独董培训书面承诺七匹狼独立董事提名人声明孙传旺七匹狼独立董事候选人声明刘晓海,5.33,5.43,5.47,5.33,34796.0,5.37,0,1
837,2022-06-22,002063.SZ,远光软件年二次时股东大会决议远光软件关远光软件股份限公司年二次时股东大会法律意见书远光软件年股票期权激励计划,6.97,7.09,7.12,6.97,155962.0,7.14,1,1
838,2022-06-22,002101.SZ,广东鸿图关公司年期员工持股计划减持完毕,18.06,16.48,18.06,15.74,768237.0,19.87,1,-1
839,2022-06-22,002121.SZ,科陆电子关控股孙公司收中标通知书,6.5,6.43,6.69,6.37,861702.0,6.75,1,1
840,2022-06-22,002133.SZ,广宇集团广宇集团股份限公司关控股子公司提供担保进展,3.64,3.67,3.78,3.6,261678.0,3.69,1,1
841,2022-06-22,002134.SZ,天津普林关公司银行申请综合授信额度天津普林独立董事关六届董事会十次会议相关事项事前认意见天津普林六届监事会七次会议决议天津普林关开展外汇衍生品交易行性分析报告天津普林独立董事关六届董事会十次会议相关事项独立意见天津普林关开展外汇衍生品交易业务暨关联交易天津普林六届董事会十次会议决议天津普林关召开年二次时股东大会通知,9.9,10.19,10.32,9.83,31624.0,10.11,1,1
842,2022-06-22,002140.SZ,东华科技东华科技关控股子公司东华天业项目期次性开车成功,9.8,10.08,10.12,9.8,88456.2,10.11,1,1
843,2022-06-22,002157.SZ,深交监函正邦科技正邦科技关国家电力投资集团限公司签署综合智慧源项目合作协议进展,6.44,6.46,6.72,6.27,1299840.0,6.37,-1,1
844,2022-06-22,002167.SZ,东方锆业广东东方锆业科技股份限公司关非公开发行限售股份上市流通提示性东方锆业华金证券股份限公司关广东东方锆业科技股份限公司非公开发行股票限售股份解限售核查意见,6.77,6.92,6.97,6.74,113630.0,6.95,1,0
845,2022-06-22,002183.SZ,怡亚通关更换持续督导保荐代表人,6.98,7.18,7.21,6.95,920609.0,7.17,1,1
846,2022-06-22,002200.SZ,云投关诉讼事项云投关持股,7.41,7.53,7.54,7.4,6149.0,7.46,0,-1
847,2022-06-22,002224.SZ,三力士关三力转债恢复转股提示性,4.44,4.58,4.58,4.44,52411.0,4.86,1,1
848,2022-06-22,002270.SZ,华明装备关签订战略合作框架协议,8.72,8.53,8.97,8.34,349592.0,8.73,0,1
849,2022-06-22,002284.SZ,亚太股份关使部分闲置募集资金进行现金理进展,8.98,8.87,9.35,8.72,476046.0,9.3,1,0
850,2022-06-22,002291.SZ,星期六关再次延期回复深圳证券交易年报问询函星期六关公司年股票期权限制性股票激励计划股票期权行权期采主行权模式提示性,16.78,17.2,17.35,16.78,162268.0,17.15,1,0
851,2022-06-22,002301.SZ,齐心集团关收政府奖励补助,6.19,6.18,6.3,6.13,67454.5,6.32,1,1
852,2022-06-22,002341.SZ,新纶新材关公司部分贷款逾期,4.59,4.58,4.85,4.53,330265.0,4.6,0,-1
853,2022-06-22,002354.SZ,天娱数科光大证券股份限公司关天娱数字科技大集团股份限公司业绩承诺补偿进展核查意见天娱数科中信建投证券股份限公司关天娱数字科技大集团股份限公司部分业绩承诺补偿股份回购注销完成核查意见,3.96,4.06,4.06,3.95,251312.0,3.97,0,1
854,2022-06-22,002405.SZ,四维图新关控股子公司提供财务资助再次展期四维图新上海荣正投资咨询股份限公司关北京四维图新科技股份限公司调整年限制性股票激励计划预留授予价格独立财务顾问报告四维图新北京市天元律师事务关北京四维图新科技股份限公司调整年限制性股票激励计划预留限制性股票授予价格法律意见四维图新五届董事会十七次会议决议四维图新五届监事会十四次会议决议四维图新关调整年限制性股票激励计划预留限制性股票授予价格四维图新关召开年次时股东大会通知四维图新独立董事关五届董事会十七次会议相关事项独立意见四维图新四维图新中信证券股份限公司关北京四维图新科技股份限公司控股子公司提供财务资助再次展期核查意见,13.31,13.8,14.25,13.24,664287.0,14.64,1,1
855,2022-06-22,002411.SZ,延安必康关控股子公司全资子公司划转部分资产进展,6.55,6.55,6.55,6.55,0.0,6.55,0,1
856,2022-06-22,002428.SZ,云南锗业关注销子公司进展,11.05,11.09,11.24,11.03,68797.9,11.53,1,1
857,2022-06-22,002454.SZ,松芝股份股票交易异常波动,9.06,9.06,9.06,9.06,118554.0,9.97,1,-1
858,2022-06-22,002482.SZ,广田集团关新增部分银行债务逾期,2.41,2.39,2.6,2.39,1575120.0,2.44,0,0
859,2022-06-22,002502.SZ,鼎龙文化关补充披露控股子公司少数股权收购事项鼎龙文化关补充披露控股子公司外提供财务资助事项,3.1,3.2,3.23,3.09,303540.0,3.12,0,1
860,2022-06-22,002518.SZ,科士达关控股股东减持计划期满未减持公司股份,28.93,28.08,29.88,27.68,191294.0,31.82,1,-1
861,2022-06-22,002519.SZ,银河电子累积投票制实施细年月银河电子关修订银河电子股东大会议事规年月银河电子八届董事会二次会议决议银河电子监事会议事规年月银河电子委托理财理制度年月银河电子独立董事年度报告工作制度年月银河电子关增加年度日常关联交易预计额度银河电子八届监事会二次会议决议银河电子董事会战略决策委员会工作细年月银河电子关联交易理制度年月银河电子关设立投资公司银河电子董事会审计委员会工作细年月银河电子董事会议事规年月银河电子独立董事关公司相关事项事前认意见银河电子独立董事制度年月银河电子董事会提名委员会工作细年月银河电子外担保理制度年月银河电子内部审计制度年月银河电子总理工作细年月银河电子信息披露理制度年月银河电子重大信息内部报告制度年月银河电子风险投资理制度年月银河电子外投资理制度年月银河电子公司章程年月银河电子募集资金理制度年月银河电子董事会薪酬考核委员会工作细年月银河电子独立董事关公司八届董事会二次会议相关事项独立意见银河电子内幕信息知情人登记理制度年月,4.34,4.47,4.69,4.34,1147850.0,4.77,1,1
862,2022-06-22,002522.SZ,浙江众成独立董事关五届董事会十次会议审议事项独立意见浙江众成关召开年二次时股东大会通知浙江众成独立董事关五届董事会十次会议审议事项事前认意见浙江众成独立董事候选人关参加独立董事培训取独立董事资格证书承诺浙江众成独立董事提名人声明浙江众成五届董事会十次会议决议浙江众成关控股子公司增资暨关联交易浙江众成独立董事候选人声明黄生权浙江众成五届监事会十次会议决议,5.44,5.65,5.76,5.43,185937.0,5.55,1,1
863,2022-06-22,002568.SZ,百润股份上海百润投资控股集团股份限公司公开发行转换公司债券年踪评级报告,27.23,28.0,28.02,27.15,82462.1,27.23,0,1
864,2022-06-22,002610.SZ,爱康科技关外提供反担保进展,3.89,3.52,3.89,3.5,4041260.0,3.9,0,1
865,2022-06-22,002630.SZ,华西源关控股股东部分股份司法拍卖进展,2.99,3.12,3.16,2.97,2017900.0,2.98,0,1
866,2022-06-22,002713.SZ,东易日盛关董事高级理人员减持计划时间半进展,6.56,7.05,7.07,6.55,151136.0,6.5,-1,1
867,2022-06-22,002752.SZ,昇兴股份关公司合报表范围内子公司提供担保进展,4.58,4.64,4.66,4.56,68633.3,4.64,1,1
868,2022-06-22,002758.SZ,浙农股份关更换持续督导保荐代表人,13.25,13.21,13.46,13.07,85389.5,13.94,1,1
869,2022-06-22,002765.SZ,蓝黛科技关非公开发行股票申请获中国证监会受理,8.84,8.76,9.07,8.66,193748.0,9.36,1,1
870,2022-06-22,002781.SZ,奇信关诉讼事项进展,4.74,4.79,4.86,4.68,48631.0,4.63,-1,0
871,2022-06-22,002782.SZ,立克招商证券股份限公司关深圳立克科技股份限公司重大资产购买独立财务顾问报告修订稿立克深圳立克科技股份限公司重大资产购买报告书草案修订稿摘立克深圳立克科技股份限公司重大资产购买报告书草案修订稿立克关年二次时股东大会增加议案暨补充通知,17.66,16.81,18.18,16.66,179633.0,19.43,1,1
872,2022-06-22,002802.SZ,洪汇新材关部分监事高级理人员股份减持时间半进展,15.34,15.14,15.48,14.82,27354.3,16.44,1,1
873,2022-06-22,002809.SZ,红墙股份监事会关年股票期权激励计划激励象名单审核公示情况说明,9.27,9.41,9.48,9.27,13096.9,9.4,1,1
874,2022-06-22,002820.SZ,桂发祥关回购股份注销完成暨股份变动,7.93,8.1,8.14,7.93,15207.4,8.05,1,0
875,2022-06-22,002823.SZ,凯中精密深圳市凯中精密技术股份限公司公开发行转换公司债券年度踪评级报告凯中精密关转换公司债券年踪评级结果,9.93,9.98,10.19,9.87,40567.2,10.25,1,1
876,2022-06-22,002852.SZ,道道全关公司监事减持股份预披露道道全关证券事务代表辞职,11.52,11.15,11.79,11.02,131507.0,11.92,1,-1
877,2022-06-22,002902.SZ,铭普光磁关股东减持计划期限届满,12.24,11.49,12.44,11.2,162945.0,13.46,1,-1
878,2022-06-22,002918.SZ,蒙娜丽莎关转换公司债券年踪评级结果蒙娜丽莎年蒙娜丽莎集团股份限公司公开发行转换公司债券年踪评级报告蒙娜丽莎关债券持人持转换公司债券例变动达,15.79,16.47,16.47,15.61,134381.0,15.97,0,1
879,2022-06-22,002929.SZ,润建股份年报信息披露重大差错责追究制度年修订润建股份董事会战略决策委员会工作细年修订润建股份董事会提名委员会工作细年修订润建股份子公司理制度年修订,34.87,34.41,35.98,34.41,50080.6,36.81,1,-1
880,2022-06-22,002930.SZ,宏川智慧关子公司募投项目投入运营宏川智慧关子公司收购嘉会物流沧州限公司部分股权完成工商变更,20.31,20.36,20.71,20.03,10266.2,20.27,0,1
881,2022-06-22,002935.SZ,天奥电子年二次时股东大会决议天奥电子关年股限制性股票激励计划内幕信息知情人激励象买卖公司股票情况查报告,28.48,29.09,29.48,28.41,21151.2,22.96,-1,1
882,2022-06-22,002953.SZ,日丰股份关子公司取发明专利证书,10.52,10.82,10.82,10.45,21678.6,10.58,0,1
883,2022-06-22,002965.SZ,祥鑫科技年祥鑫科技股份限公司公开发行转换公司债券年踪评级报告,31.59,31.5,32.79,31.0,32648.7,33.47,1,1
884,2022-06-22,002988.SZ,豪美新材关子公司提供担保进展豪美新材关控股股东补充质押部分股份,18.75,18.1,20.19,18.08,141792.0,19.92,1,1
885,2022-06-22,002989.SZ,中天精装关精装转债回售二次提示性,13.88,14.3,14.48,13.88,17014.0,14.41,1,1
886,2022-06-22,002997.SZ,瑞鹄模具公开发行转换公司债券发行提示性,17.04,17.55,17.89,16.61,133166.0,17.6,1,1
887,2022-06-22,003023.SZ,彩虹集团关参投资股权基金进展,16.55,16.87,16.97,16.52,4912.4,16.68,0,1
888,2022-06-22,300214.SZ,日科化学监事会关年期限制性股票激励计划激励象授予日激励象名单核查意见日科化学五届监事会四次会议决议日科化学关增加关联交易额度日科化学独立董事关增加关联交易额度事前认意见日科化学中泰证券股份限公司关山东日科化学股份限公司增加关联交易额度事项核查意见日科化学上海荣正投资咨询股份限公司关山东日科化学股份限公司年期限制性股票激励计划调整授予相关事项独立财务顾问报告日科化学独立董事关五届董事会四次会议相关事项独立意见日科化学关监事辞职日科化学关调整年期限制性股票激励计划激励象名单授予权益数量授予价格日科化学关召开年二次时股东大会通知日科化学关使银行承兑汇票支付募投项目需资金募集资金额置换日科化学山东德衡济南律师事务关日科化学授予价格调整授予事项法律意见书日科化学中泰证券股份限公司关山东日科化学股份限公司使银行承兑汇票支付募投项目资金募集资金额置换核查意见日科化学关使闲置募集资金进行现金理进展日科化学五届董事会四次会议决议日科化学关年期限制性股票激励计划激励象授予限制性股票日科化学年期限制性股票激励计划激励象名单授予日,7.51,7.6,7.61,7.46,37403.0,7.59,0,1
889,2022-06-22,300264.SZ,佳创视讯关延期回复深圳证券交易四轮审核问询函,5.94,6.25,6.48,5.92,351570.0,5.98,0,-1
890,2022-06-22,300294.SZ,博雅生物关回购股份注销完成暨股份变动,33.55,34.97,35.58,33.48,74415.4,33.82,0,1
891,2022-06-22,300303.SZ,聚飞光电年深圳市聚飞光电股份限公司创业板公开发行转换公司债券年踪评级报告,4.38,4.53,4.57,4.38,330654.0,4.63,1,1
892,2022-06-22,300379.SZ,东方通创业证券承销保荐限责公司关北京东方通科技股份限公司特定象发行股股票证券发行保荐书东方通关特定象发行股票申请获深圳证券交易受理东方通北京东方通科技股份限公司最近年财务报告审计报告最近期财务报告东方通创业证券承销保荐限责公司关北京东方通科技股份限公司特定象发行股股票上市保荐书东方通北京国枫律师事务关北京东方通科技股份限公司申请特定象发行股票法律意见书东方通北京东方通科技股份限公司特定象发行股股票募集说明书申报稿,17.51,18.08,18.1,17.44,75706.7,17.63,0,1
893,2022-06-22,300439.SZ,美康生物关全资子公司完成工商变更登记美康生物关公司取医疗器械注册证,11.94,11.93,12.12,11.9,67947.0,12.01,0,1
894,2022-06-22,300444.SZ,双杰电气关延期回复深圳证券交易关注函,5.35,5.38,5.53,5.32,129481.0,5.51,1,-1
895,2022-06-22,300499.SZ,高澜股份关控股子公司提供担保进展,11.99,11.92,12.08,11.6,217728.0,12.39,1,1
896,2022-06-22,300530.SZ,达志科技关收深圳证券交易达志科技监事会关年限制性股票激励计划预留授予激励象名单公示情况说明核查意见,32.27,29.19,32.75,28.8,24394.6,30.57,-1,1
897,2022-06-22,300552.SZ,万集科技关外投资暨增资上海济达交通科技限公司进展,25.41,24.99,26.77,24.14,97121.9,30.0,1,1
898,2022-06-22,300556.SZ,丝路视觉关乌镇世界互联网科技馆建设工程工程总承包中标候选人公示,19.24,20.39,20.6,19.13,103882.0,19.22,0,1
899,2022-06-22,300577.SZ,开润股份三届监事会二十六次会议决议开润股份关召开年二次时股东大会通知开润股份三届董事会三十五次会议决议开润股份安徽开润股份限公司监事会关六期员工持股计划相关事项审核意见开润股份安徽开润股份限公司六期员工持股计划草案开润股份招商证券股份限公司关安徽开润股份限公司增加募集资金投资项目实施主体核查意见开润股份安徽开润股份限公司六期员工持股计划理办法开润股份安徽开润股份限公司六期员工持股计划草案摘开润股份安徽开润股份限公司董事会关六期员工持股计划草案合规性说明开润股份关增加募集资金投资项目实施主体开润股份关三届董事会三十五次会议相关事项独立意见,15.29,15.92,15.92,15.2,31007.0,15.15,-1,1
900,2022-06-22,300610.SZ,晨化股份关全资子公司安全生产许证期换证,19.63,18.81,20.48,18.44,102022.0,19.2,-1,1
901,2022-06-22,300639.SZ,凯普生物年半年度业绩预告凯普生物关公司全资子公司获授予发明专利权通知书,21.34,21.45,22.36,21.34,286226.0,21.41,0,1
902,2022-06-22,300645.SZ,正元智慧年年度权益分派实施,21.73,22.18,22.18,21.65,21683.8,21.94,0,1
903,2022-06-22,300657.SZ,弘信电子独立董事提名人声明李昊弘信电子独立董事候选人声明弘信电子独立董事候选人声明吴俊龙弘信电子关选举四届监事会职工代表监事弘信电子三届董事会四十二次会议决议弘信电子关子公司申请融资授信提供担保弘信电子独立董事提名人声明吴俊龙弘信电子独立董事提名人声明弘信电子三届董事会四十二次会议独立董事独立意见弘信电子关监事会换届选举弘信电子独立董事候选人声明李昊弘信电子三届监事会三十四次会议决议弘信电子关董事会换届选举弘信电子关召开年五次时股东大会会议通知,10.1,10.82,10.88,10.05,231754.0,10.34,1,1
904,2022-06-22,300708.SZ,聚灿光电前次募集资金使情况鉴证报告聚灿光电关公司创业板特定象发行股股票摊薄期回报采取填补回报措施聚灿光电关公司未三年年聚灿光电三届董事会十次会议决议聚灿光电关创业板特定象发行股股票预案提示性聚灿光电聚灿光电科技股份限公司创业板特定象发行股股票募集资金投资项目行性分析报告聚灿光电聚灿光电科技股份限公司创业板特定象发行股股票方案证分析报告聚灿光电公司董事高级理人员控股股东实际控制人关创业板特定象发行股股票摊薄期回报采取填补措施承诺聚灿光电独立董事关公司特定象发行股股票事前认意见聚灿光电独立董事关三届董事会十次会议相关事项独立意见聚灿光电聚灿光电科技股份限公司创业板特定象发行股股票预案聚灿光电关最近五年不存证券监部门交易采取监措施处罚情况聚灿光电三届监事会九次会议决议聚灿光电关召开年二次时股东大会通知,12.02,12.71,13.3,12.01,326664.0,12.49,1,1
905,2022-06-22,300722.SZ,新余国科关公司特定股东减持计划期限届满,28.57,29.01,29.56,28.45,27319.6,30.93,1,-1
906,2022-06-22,300866.SZ,安克创新年限制性股票激励计划首次授予激励象名单安克创新北京市海问律师事务关安克创新科技股份限公司年限制性股票激励计划草案法律意见书,61.4,62.99,64.2,61.4,23886.9,63.01,1,1
907,2022-06-22,300961.SZ,深水海纳二届监事会二十四次会议决议深水海纳安信证券股份限公司关深水海纳水务集团股份限公司变更部分募集资金专户核查意见深水海纳二届董事会三十次会议决议深水海纳关变更部分募集资金专户深水海纳独立董事关二届董事会三十次会议相关事项独立意见,13.54,13.02,13.89,12.76,103543.0,13.34,-1,1
908,2022-06-22,300980.SZ,祥源新材年限制性股票激励计划查表祥源新材三届董事会六次会议决议祥源新材祥源新材年限制性股票激励计划草案摘祥源新材年限制性股票激励计划首次授予激励象名单祥源新材独立董事公开征集投票权报告书祥源新材关召开年二次时股东大会通知祥源新材三届监事会六次会议决议祥源新材祥源新材年限制性股票激励计划草案祥源新材祥源新材年限制性股票激励计划实施考核理办法祥源新材上海信公轶禾企业理咨询限公司关湖北祥源新材科技股份限公司年限制性股票激励计划草案独立财务顾问报告祥源新材独立董事关公司三届董事会六次会议相关事项独立意见祥源新材上海君澜律师事务关湖北祥源新材科技股份限公司年限制性股票激励计划草案法律意见书,21.45,20.11,23.36,20.11,56661.1,20.82,-1,1
909,2022-06-22,300984.SZ,金沃股份首次公开发行前已发行股份上市流通提示性金沃股份华泰联合证券限责公司关浙江金沃精工股份限公司限售股份上市流通事项核查意见,28.17,28.87,29.7,27.91,9999.49,28.7,1,1
910,2022-06-22,301101.SZ,明月镜片关新设部分募集资金专项账户明月镜片独立董事关届董事会十八次会议相关事项独立意见明月镜片届监事会十四次会议决议明月镜片关聘公司财务总监明月镜片届董事会十八次会议决议明月镜片东方证券承销保荐限公司关明月镜片股份限公司变更部分募集资金专项账户核查意见,43.18,43.4,45.1,43.06,23465.4,44.02,1,1
911,2022-06-22,301228.SZ,实朴检测关完成工商变更登记换发营业执,20.51,20.85,21.33,16.67,16063.0,20.54,0,1
912,2022-06-22,301286.SZ,侨源股份公司章程年月侨源股份关召开年三次时股东大会通知侨源股份股东大会议事规侨源股份关使银行承兑汇票支付募投项目部分款项募集资金额置换侨源股份董事会议事规侨源股份中信建投证券股份限公司关四川侨源气体股份限公司使部分募集资金子公司增资提供款实施募投项目核查意见侨源股份关使部分资金闲置募集资金进行现金理侨源股份四届董事会十四次会议决议侨源股份中信建投证券股份限公司关四川侨源气体股份限公司调整募集资金投资项目拟投入募集资金金额核查意见侨源股份关使部分募集资金子公司增资提供款实施募投项目侨源股份募集资金理制度侨源股份四届监事会十三次会议决议侨源股份关调整募集资金投资项目拟投入募集资金金额侨源股份关变更注册资公司类型修订侨源股份中信建投证券股份限公司关四川侨源气体股份限公司使部分资金闲置募集资金进行现金理核查意见侨源股份中信建投证券股份限公司关四川侨源气体股份限公司使银行承兑汇票支付募投项目部分款项募集资金额置换核查意见侨源股份独立董事关公司四届董事会十四次会议相关事项独立意见侨源股份监事会议事规侨源股份关签署募集资金三方监协议,23.0,24.58,24.58,22.96,126217.0,23.43,1,0
913,2022-06-22,600021.SH,上海电力股份限公司关持淮南矿业全部股权换股淮河源股份关联交易上海电力关关联交易独立董事事前认函上海电力独立董事关关联交易事项独立意见函,10.19,10.39,10.54,10.13,688172.0,10.22,0,1
914,2022-06-22,600050.SH,中国联合网络通信股份限公司年年度末期现金红利实施北京市通商律师事务关中国联合网络通信股份限公司差异化分红事宜法律意见书,3.46,3.49,3.5,3.46,731303.0,3.48,0,1
915,2022-06-22,600052.SH,浙江东时代科技股份限公司关豁免子公司承诺事项浙江东时代科技股份限公司关聘高级理人员浙江东时代科技股份限公司十届监事会十五次会议决议浙江东时代科技股份限公司十届董事会十八次会议决议浙江东时代科技股份限公司关公开挂牌转收益权浙江天都实业限公司位杭州市平区星桥街道安乐村三宗国建设土使权市场价格咨询评估估价报告浙江东时代科技股份限公司独立董事关十届董事会十八次会议相关事项独立意见浙江东时代科技股份限公司关召开年四次时股东大会通知,4.57,4.6,4.76,4.57,90765.3,4.5,-1,1
916,2022-06-22,600083.SH,博信关公司股票终止上市风险提示,9.46,9.46,9.7,9.46,47892.2,9.51,0,-1
917,2022-06-22,600131.SH,国网信息通信股份限公司股东集中竞价减持股份结果,13.69,14.04,14.04,13.66,58501.1,13.96,1,-1
918,2022-06-22,600146.SH,商赢环球股份限公司公司关退市整理期交易七次风险提示,0.23,0.23,0.24,0.22,314541.0,0.22,-1,-1
919,2022-06-22,600225.SH,天津松江股份限公司关控股股东致行动人持股份冻结,2.84,2.95,2.95,2.84,144347.0,2.87,0,-1
920,2022-06-22,600234.SH,山西科新发展股份限公司年年度股东大会资料,8.41,8.43,8.55,8.38,4724.01,8.52,1,1
921,2022-06-22,600248.SH,陕西建工集团股份限公司关募集资金使完毕注销募集资金专户,5.34,5.47,5.54,5.34,378391.0,5.58,1,-1
922,2022-06-22,600302.SH,标准股份关涉重大诉讼,4.74,4.8,4.84,4.74,20650.9,4.78,0,-1
923,2022-06-22,600306.SH,沈阳商业城股份限公司关重大资产重组进展,13.26,13.4,13.4,13.21,1806.0,13.21,0,1
924,2022-06-22,600319.SH,潍坊亚星化学股份限公司独立董事关控股股东申请款再次展期暨关联交易独立意见潍坊亚星化学股份限公司关控股股东申请款再次展期暨关联交易潍坊亚星化学股份限公司八届董事会十四次会议决议潍坊亚星化学股份限公司关非公开发行股票申请获中国证监会核准批复潍坊亚星化学股份限公司关召开年二次时股东大会通知,5.7,5.67,5.88,5.66,65939.0,5.59,-1,1
925,2022-06-22,600335.SH,中国机械工业集团限公司关国机汽车股票交易异常波动询证回复函国机汽车股票交易异常波动,12.0,11.03,12.0,11.03,1287290.0,11.91,0,-1
926,2022-06-22,600340.SH,华夏幸福年次时股东大会会议资料,3.16,3.25,3.26,3.15,762815.0,3.17,0,1
927,2022-06-22,600389.SH,江山股份关年限制性股票激励计划首次授予结果,61.98,61.72,63.69,61.12,37286.5,61.56,0,1
928,2022-06-22,600393.SH,广州粤泰集团股份限公司关公司逾期担保解,1.65,1.65,1.72,1.61,773187.0,1.63,-1,-1
929,2022-06-22,600415.SH,独立董事关八届董事会四十九次会议部分审议事项独立意见关变更副总理,5.18,5.29,5.4,5.17,367658.0,5.21,0,1
930,2022-06-22,600500.SH,中化国际关调整年度利润分配方案分配总额北京安杰律师事务关中化国际控股股份限公司年限制性股票激励计划回购注销部分限制性股票实施情况法律意见书中化国际股权激励限制性股票回购注销实施,6.5,6.65,6.69,6.5,146168.0,6.7,1,0
931,2022-06-22,600509.SH,新疆天富源股份限公司关控股股东提供担保实施,5.05,5.21,5.21,5.05,122830.0,5.08,0,1
932,2022-06-22,600526.SH,浙江菲达环保科技股份限公司独立董事制度年月浙江菲达环保科技股份限公司独立董事关董事会相关事项事前认独立意见浙江菲达环保科技股份限公司关修订浙江菲达环保科技股份限公司章程年月浙江菲达环保科技股份限公司关召开年五次时股东大会通知浙江菲达环保科技股份限公司董事会审计委员会关重大关联交易审核意见浙江菲达环保科技股份限公司董事议事规年月浙江菲达环保科技股份限公司八届监事会九次会议决议浙江菲达环保科技股份限公司拟控股股东签订浙江菲达环保科技股份限公司关控股子公司提供财务资助浙江菲达环保科技股份限公司八届董事会十次会议决议浙江菲达环保科技股份限公司股东大会议事规年月,5.56,5.55,5.67,5.44,58494.0,5.57,0,1
933,2022-06-22,600575.SH,淮河源集团股份限公司简式权益变动报告书淮河源集团股份限公司关次交易采取保密措施保密制度说明淮河源集团股份限公司董事会关次交易符合淮河源集团股份限公司独立董事关评估机构独立性评估假设前提合理性评估方法评估目相关性评估定价公允性独立意见淮河源集团股份限公司董事会关次交易不构成淮南矿业集团限责公司朱集东煤矿采矿权评估报告淮河源集团股份限公司拟吸收合淮南矿业集团限责公司涉淮南矿业集团限责公司股东全部权益价值项目资产评估报告淮河源集团股份限公司淮河源集团股份限公司关股东权益变动提示性淮河源集团股份限公司关公司重大资产重组摊薄期回报采取填补措施承诺事项说明中信证券股份限公司关淮河源集团股份限公司吸收合淮南矿业集团限责公司暨关联交易独立财务顾问报告淮河源集团股份限公司董事会关公司次交易履行法定程序完备性合规性提交法律文件效性说明北京市金杜律师事务关淮河源集团股份限公司吸收合淮南矿业集团限责公司暨关联交易法律意见书淮河源集团股份限公司独立董事关公司七届董事会九次会议审议相关事项事前认意见淮河源集团股份限公司关暂不召开时股东大会安徽淮南市潘谢区块煤层气勘查探矿权评估报告内蒙古银宏源开发限公司泊江海子矿采矿权评估报告淮河源集团股份限公司收购报告书摘鄂尔斯市中北煤化工限公司色二号煤矿采矿权评估报告淮南矿业集团限责公司谢桥煤矿采矿权评估报告安徽省淮南市新谢区块煤层气勘查探矿权评估报告淮河源集团股份限公司董事会关次交易前月内购买出售资产说明淮南矿业集团限责公司顾桥煤矿采矿权评估报告淮浙煤电限责公司顾北煤矿采矿权评估报告淮南矿业集团限责公司潘集三煤矿采矿权评估报告淮河源集团股份限公司吸收合淮南矿业集团限责公司暨关联交易报告书草案摘淮河源集团股份限公司七届监事会十次会议决议淮南矿业集团限责公司淮河源集团股份限公司关披露重组报告书暨般风险提示性淮河源集团股份限公司七届董事会九次会议决议淮河源集团股份限公司吸收合淮南矿业集团限责公司暨关联交易报告书草案淮河源集团股份限公司董事会关评估机构独立性评估假设前提合理性评估方法评估目相关性评估定价公允性说明鄂尔斯市华兴源限责公司唐家会煤矿采矿权评估报告淮河源集团股份限公司独立董事关公司七届董事会九次会议审议相关事项独立意见淮南矿业集团限责公司潘二煤矿采矿权评估报告淮南矿业集团限责公司张集煤矿采矿权评估报告淮河源集团股份限公司吸收合淮南矿业集团限责公司暨关联交易报告书草案预案差异情况表中信证券股份限公司关淮河源集团股份限公司股票价格波动核查意见中信证券股份限公司关淮河源集团股份限公司吸收合淮南矿业集团限责公司暨关联交易产业政策交易类型专项核查意见中信证券股份限公司关淮河源集团股份限公司期回报摊薄情况预计合理性填补期回报措施相关承诺核查意见中信证券股份限公司关淮河源集团股份限公司次重组不构成重组上市核查意见中信证券股份限公司关公司内幕信息知情人登记制度制定执行情况核查意见中信证券股份限公司关淮河源集团股份限公司次重组前月内购买出售资产核查意见中信证券股份限公司关担淮河源集团股份限公司重大资产重组独立财务顾问承诺函中信证券股份限公司关次交易符合淮河源集团股份限公司董事会关次交易相关方不存,3.18,3.33,3.34,3.1,685071.0,3.21,0,1
934,2022-06-22,600598.SH,黑龙江北大荒农业股份限公司涉诉仲裁案件进展,14.78,14.9,15.03,14.63,211208.0,14.88,0,1
935,2022-06-22,600601.SH,方正科技集团股份限公司关部分债务逾期,2.43,2.46,2.48,2.42,77780.9,2.46,0,-1
936,2022-06-22,600642.SH,瑞银证券限责公司关申股份限公司非公开发行限售股份上市流通核查意见申股份限公司非公开发行限售股上市流通,5.63,5.76,5.76,5.62,109167.0,5.66,0,1
937,2022-06-22,600661.SH,昂立教育关年度暨年季度业绩说明会召开情况昂立教育关上海证券交易公司年年度报告信息披露监工作函回复昂立教育年年度股东大会资料,9.97,10.36,10.67,9.97,232288.0,9.87,-1,1
